,text,label,pred_class,R
175,"says of donald trump, he even said, on his very first day in office, he would require every school in america to let people carry guns into our classrooms.",1,0,124568296.12145194
176,"rick scott has heavily invested in a company that is geared to helping illegal aliens transfer money to family and friends out of the country.""",1,0,121400248.81476402
177,"in 2008, charlie crist applauded the pick of sarah palin and said she would do a great job.",1,0,119471554.89203101
178,"last year, korea sold nearly half a million cars in our country. ... the united states, you know how much we sell to them? six thousand. what kind of deal is that?",1,0,119360934.83415602
179,"the truth of the matter is that during my administration, the fbi's crime statistics show that violent crime was reduced in massachusetts by 7 percent.",1,0,113341448.1509703
180,"sarah palin ""already has more executive experience"" than barack obama and joe biden ""combined.""",1,0,111209400.65186536
181,one thing that is much more unpopular than the affordable care act is repealing the affordable care act.,1,0,111056598.09183687
182,we are in the bottom 10 in dollars in the classroom and the top 10 in dollars in the bureaucracy and red tape.,1,0,110398236.37875548
183,"the rev. wright compared ""the united states marine corps with roman legionnaires who were responsible for the death of our savior.""",1,0,108036729.3359598
184,"president obama's own director of national intelligence, admiral blair, put it this way: 'high-value information came from interrogations in which those methods were used and provided a deeper understanding of the al-qaida organization that was attacking this country.'",1,0,107542485.33103552
185,the poverty rate amongst women is the worst its been in 17 years and the extreme poverty rate is the worst its ever been.,1,0,104437651.47326909
186,"in every single country, she had a majority of the vote -- or more of those who'd already made up their minds.",1,0,101801181.9946908
187,"says paul ryan voted for two wars that were unpaid for, voted for the bush tax cuts that were unpaid for, voted for the prescription drug bill that cost as much as my health care bill -- but wasnt paid for.",1,0,100082224.16605149
188,"in oregon, women earn an average of 79 cents for every dollar that men earn for doing the same job. thats just wrong.",1,0,99856557.0691647
189,"the koch brothers are the richest people in the world. individually, theyre only fifth. put them together theyre the richest in the world.",1,0,99647204.42268549
190,"in president barack obamas 2015 state of the union address, the words al-qaida were never used, the first time those words have not been used in a state of the union address since february 2001.",1,0,98278999.29467167
191,"during the last election, democrats won over a million votes more than republicans, but because of the way districts are designed, the republicans got 33 more members of the house of representatives than the democrats did.",1,0,90732646.73612724
192,"federal reserve policies have led to a 69 percent rise in corn prices, 44 percent rise in wheat prices and 15 percent spike in sugar prices over the last year.",0,1,89934369.82492234
193,says there are concrete examples of university of texas job applicants or prospective applicants and students as well as invited speakers changing their minds because of handguns being allowed in campus buildings and classrooms.,1,0,89384402.57792218
194,"61 percent of non-tea party republicans actually agree...there is solid evidence the earth is warming, ...[but] 70 percent of tea partiers, contrarily, say there is no solid evidence the earth is warming.",1,0,86697584.30473356
195,"if you are a member of union, your median weekly income is roughly $200 more than if you are a nonunion member, and that doesnt include benefits.",1,0,85813721.4252089
196,says its estimated that 300 babies a year are sent home from the hospital with an unrecognized congenital heart defect; it is the most common birth defect in america.,1,0,85128767.67808801
197,"if you take into account all the people who are struggling for work, or have just stopped looking, the real unemployment rate is over 15 percent.",1,0,83761784.09796436
